mass_A
t,x,y
1.032698333E1,9.487861143E2,5.045930083E2
1.034366667E1,9.488707979E2,5.075331122E2
1.036035000E1,9.490230156E2,5.106225301E2
1.037703333E1,9.489220621E2,5.130131284E2
1.039371667E1,9.489906610E2,5.148902523E2
1.041040000E1,9.487828204E2,5.167093526E2
1.042708333E1,9.488880974E2,5.186460182E2
1.044376667E1,9.487628718E2,5.208002241E2
1.046045000E1,9.487900298E2,5.227865187E2
1.047713333E1,9.487714329E2,5.245572547E2
1.049381667E1,9.487489637E2,5.266527554E2
1.051050000E1,9.487449417E2,5.285539823E2
1.052718333E1,9.488493654E2,5.308838722E2
1.054386667E1,9.489001054E2,5.329596312E2
1.056055000E1,9.487100498E2,5.349332252E2
1.057723333E1,9.487700594E2,5.368586550E2
1.059391667E1,9.487364458E2,5.389550225E2
1.061060000E1,9.487020881E2,5.413008893E2
1.062728333E1,9.487262647E2,5.435315421E2
1.064396667E1,9.488415409E2,5.456632025E2
1.066065000E1,9.487636184E2,5.477205541E2
1.067733333E1,9.487887991E2,5.496877280E2
1.069401667E1,9.487936603E2,5.516239564E2
1.071070000E1,9.488663993E2,5.535907607E2
1.072738333E1,9.491036676E2,5.549412630E2
1.074406667E1,9.488808744E2,5.567952467E2
1.076075000E1,9.488315368E2,5.587779000E2
1.077743333E1,9.488749241E2,5.606284883E2
1.079411667E1,9.491061638E2,5.622207434E2
1.081080000E1,9.489763759E2,5.637469343E2
1.082748333E1,9.491627854E2,5.653318349E2
1.084416667E1,9.495609930E2,5.668153351E2
1.086085000E1,9.498286735E2,5.684598054E2
1.087753333E1,9.499539449E2,5.699428425E2
1.089421667E1,9.499289716E2,5.718410232E2
1.091090000E1,9.501098427E2,5.727978973E2
1.092758333E1,9.494394465E2,5.728820844E2
1.094426667E1,9.491913828E2,5.729082683E2
1.096095000E1,9.495030789E2,5.730290631E2
1.097763333E1,9.495567619E2,5.730159944E2
1.099431667E1,9.496427846E2,5.729302644E2
1.101100000E1,9.495971303E2,5.728229822E2
1.102768333E1,9.494743436E2,5.727612882E2
1.104436667E1,9.497863210E2,5.729303418E2
1.106105000E1,9.495246631E2,5.732216603E2
1.107773333E1,9.497380613E2,5.731359258E2
1.109441667E1,9.496879792E2,5.728335178E2
1.111110000E1,9.497505405E2,5.726709748E2
1.112778333E1,9.497680429E2,5.727973869E2
1.114446667E1,9.496762751E2,5.729850969E2
1.116115000E1,9.496555148E2,5.731753123E2
1.117783333E1,9.497275031E2,5.730844720E2
1.119451667E1,9.498353875E2,5.728527593E2
1.121120000E1,9.497627374E2,5.728569289E2
1.122788333E1,9.497542915E2,5.728119764E2
1.124456667E1,9.498410626E2,5.729060449E2
1.126125000E1,9.498293769E2,5.729914496E2
1.127793333E1,9.498267643E2,5.728843661E2
1.129461667E1,9.498240192E2,5.728662025E2
1.131130000E1,9.498152175E2,5.728025138E2
1.132798333E1,9.497866682E2,5.726851940E2
1.134466667E1,9.498622925E2,5.728913144E2
1.136135000E1,9.498316998E2,5.729298164E2
1.137803333E1,9.497803553E2,5.728901596E2
1.139471667E1,9.497852177E2,5.728337925E2
1.141140000E1,9.497918810E2,5.727734217E2
1.142808333E1,9.499363746E2,5.728269689E2
1.144476667E1,9.498509486E2,5.728358789E2
1.146145000E1,9.498693059E2,5.729088635E2
1.147813333E1,9.498675531E2,5.728440296E2
1.149481667E1,9.497620525E2,5.727716857E2
1.151150000E1,9.498311890E2,5.728059906E2
1.152818333E1,9.497186448E2,5.726490226E2
1.154486667E1,9.498951874E2,5.728525359E2
1.156155000E1,9.499164427E2,5.728665726E2
1.157823333E1,9.499111236E2,5.728199872E2
1.159491667E1,9.498562164E2,5.728400664E2
1.161160000E1,9.498887316E2,5.728875944E2
1.162828333E1,9.497935808E2,5.728277872E2
1.164496667E1,9.499155395E2,5.728608179E2
1.166165000E1,9.497380987E2,5.728436792E2
1.167833333E1,9.498165385E2,5.728139582E2
1.169501667E1,9.498037353E2,5.728363650E2
1.171170000E1,9.498987454E2,5.728372676E2
1.172838333E1,9.497685452E2,5.728206039E2
1.174506667E1,9.498617812E2,5.728365597E2
1.176175000E1,9.497850053E2,5.728302040E2
1.177843333E1,9.498140001E2,5.726824252E2
1.179511667E1,9.497890411E2,5.728385281E2
1.181180000E1,9.498918282E2,5.728705579E2
1.182848333E1,9.497581764E2,5.728447903E2
1.184516667E1,9.497802288E2,5.728654041E2
1.186185000E1,9.497357291E2,5.728380563E2
1.187853333E1,9.498759312E2,5.727785203E2
1.189521667E1,9.495132399E2,5.727443578E2
