mass_A
t	x	y
1.327659667E2	9.800244773E2	3.139962920E2
1.327826500E2	9.054425146E2	3.203234823E2
1.327993333E2	8.323856179E2	3.329994464E2
1.328160167E2	7.656432955E2	3.523152004E2
1.328327000E2	7.033091028E2	3.769914190E2
1.328493833E2	6.473687119E2	4.052079186E2
1.328660667E2	5.977287408E2	4.367723707E2
1.328827500E2	5.552381244E2	4.689591684E2
1.328994333E2	5.177748613E2	5.009373009E2
1.329161167E2	4.876683994E2	5.310554833E2
1.329328000E2	4.633451060E2	5.589337027E2
1.329494833E2	4.436007368E2	5.830640640E2
1.329661667E2	4.294988086E2	6.028124500E2
1.329828500E2	4.196798197E2	6.170046520E2
1.329995333E2	4.140592201E2	6.253633890E2
1.330162167E2	4.115722469E2	6.288918784E2
1.330329000E2	4.140236081E2	6.253911448E2
1.330495833E2	4.196784484E2	6.169459675E2
1.330662667E2	4.294911026E2	6.026440209E2
1.330829500E2	4.458066931E2	5.812597343E2
1.330996333E2	4.655818034E2	5.567235861E2
1.331163167E2	4.918262690E2	5.271409754E2
1.331330000E2	5.241447446E2	4.950556778E2
1.331496833E2	5.638559961E2	4.610879976E2
1.331663667E2	6.113793434E2	4.271945828E2
1.331830500E2	6.644060908E2	3.955007711E2
1.331997333E2	7.243761941E2	3.671881382E2
1.332164167E2	7.899064916E2	3.433928740E2
1.332331000E2	8.594955008E2	3.267232865E2
1.332497833E2	9.312687242E2	3.154616678E2
1.332664667E2	1.002446222E3	3.132271036E2
1.332831500E2	1.073586022E3	3.175502987E2
1.332998333E2	1.141720561E3	3.291871638E2
1.333165167E2	1.207304750E3	3.471925577E2
1.333332000E2	1.266008288E3	3.690862986E2
1.333498833E2	1.319815070E3	3.948632148E2
1.333665667E2	1.367538581E3	4.228798845E2
1.333832500E2	1.408083035E3	4.510029696E2
1.333999333E2	1.442100022E3	4.789572418E2
1.334166167E2	1.470559748E3	5.049382001E2
1.334333000E2	1.493664516E3	5.276479164E2
1.334499833E2	1.511476037E3	5.473474446E2
1.334666667E2	1.523997880E3	5.628072903E2
1.334833500E2	1.532268231E3	5.729661342E2
1.335000333E2	1.536418891E3	5.785063471E2
1.335167167E2	1.536132639E3	5.775732703E2
1.335334000E2	1.531462742E3	5.720098621E2
1.335500833E2	1.521844884E3	5.607398896E2
1.335667667E2	1.507704463E3	5.440974744E2
1.335834500E2	1.488101502E3	5.230008523E2
1.336001333E2	1.463116169E3	4.981094760E2
1.336168167E2	1.431262966E3	4.709902828E2
1.336335000E2	1.393894423E3	4.423500512E2
1.336501833E2	1.349634406E3	4.127323126E2
1.336668667E2	1.297712115E3	3.848379870E2
1.336835500E2	1.241447362E3	3.599910234E2
1.337002333E2	1.179743126E3	3.397156056E2
1.337169167E2	1.113380129E3	3.242552221E2
1.337336000E2	1.045643685E3	3.161657931E2
