mass_A
t	x	y
4.254250000E1	7.330242335E2	3.654560158E2
4.255918333E1	6.668412993E2	3.949029035E2
4.257586667E1	6.078305141E2	4.289768714E2
4.259255000E1	5.562125195E2	4.657725723E2
4.260923333E1	5.118599277E2	5.036963789E2
4.262591667E1	4.752694934E2	5.412772379E2
4.264260000E1	4.452891052E2	5.762612893E2
4.265928333E1	4.213816622E2	6.079940387E2
4.267596667E1	4.031029207E2	6.354360007E2
4.269265000E1	3.893545802E2	6.579407666E2
4.270933333E1	3.803194571E2	6.745505173E2
4.272601667E1	3.749311889E2	6.844830070E2
4.274270000E1	3.730021818E2	6.882441291E2
4.275938333E1	3.747134373E2	6.852453544E2
4.277606667E1	3.797781006E2	6.757353371E2
4.279275000E1	3.891575404E2	6.595917308E2
4.280943333E1	4.030202491E2	6.367355349E2
4.282611667E1	4.221951052E2	6.083320045E2
4.284280000E1	4.470134958E2	5.751681217E2
4.285948333E1	4.787434362E2	5.380782831E2
4.287616667E1	5.176314313E2	4.989049779E2
4.289285000E1	5.652685813E2	4.594291041E2
4.290953333E1	6.207385084E2	4.212479755E2
4.292621667E1	6.833513637E2	3.871422279E2
4.294290000E1	7.529781743E2	3.585311493E2
4.295958333E1	8.272146108E2	3.367714777E2
4.297626667E1	9.046776813E2	3.234510479E2
4.299295000E1	9.826979739E2	3.189452574E2
4.300963333E1	1.059573353E3	3.229567651E2
4.302631667E1	1.133850708E3	3.351534729E2
4.304300000E1	1.204188606E3	3.546682599E2
4.305968333E1	1.268200656E3	3.794975737E2
4.307636667E1	1.326286347E3	4.091152977E2
4.309305000E1	1.377442682E3	4.410837432E2
4.310973333E1	1.421698048E3	4.749478498E2
4.312641667E1	1.459563747E3	5.086119862E2
4.314310000E1	1.489723865E3	5.392536223E2
4.315978333E1	1.514533381E3	5.670691984E2
4.317646667E1	1.533601268E3	5.912623439E2
4.319315000E1	1.547746185E3	6.107361043E2
4.320983333E1	1.556926666E3	6.246299329E2
4.322651667E1	1.561933515E3	6.325358087E2
4.324320000E1	1.562906984E3	6.339168660E2
4.325988333E1	1.559910373E3	6.293037251E2
4.327656667E1	1.552252871E3	6.183214143E2
4.329325000E1	1.540130810E3	6.015623730E2
4.330993333E1	1.523210110E3	5.793529662E2
4.332661667E1	1.500574250E3	5.521300407E2
4.334330000E1	1.472156564E3	5.217501985E2
4.335998333E1	1.436522475E3	4.882173652E2
